time,kinetic_energy_pp,potential_energy_pp,total_energy_pp,temperature,velo_autocor,diffusion_coef
0.1178,0.747126,0.528218,1.27534,0.498084,-0.0168531,-5.61787e-07
0.1179,0.74819,0.527154,1.27534,0.498793,-0.0187033,-6.2346e-07
0.118,0.749253,0.526091,1.27534,0.499502,-0.0205496,-6.85008e-07
0.1181,0.750316,0.525028,1.27534,0.500211,-0.0223922,-7.46431e-07
0.1182,0.751378,0.523966,1.27534,0.500919,-0.0242311,-8.07728e-07
0.1183,0.752439,0.522905,1.27534,0.501626,-0.0260662,-8.68899e-07
0.1184,0.7535,0.521844,1.27534,0.502333,-0.0278975,-9.29945e-07
0.1185,0.75456,0.520784,1.27534,0.50304,-0.029725,-9.90865e-07
0.1186,0.755619,0.519725,1.27534,0.503746,-0.0315488,-1.05166e-06
0.1187,0.756678,0.518666,1.27534,0.504452,-0.033369,-1.11233e-06
0.1188,0.757736,0.517608,1.27534,0.505157,-0.0351853,-1.17288e-06
0.1189,0.758793,0.516551,1.27534,0.505862,-0.0369979,-1.2333e-06
0.119,0.75985,0.515494,1.27534,0.506567,-0.0388068,-1.2936e-06
0.1191,0.760906,0.514439,1.27534,0.50727,-0.040612,-1.35378e-06
0.1192,0.761961,0.513384,1.27534,0.507974,-0.0424134,-1.41382e-06
0.1193,0.763015,0.51233,1.27534,0.508676,-0.044211,-1.47375e-06
0.1194,0.764068,0.511276,1.27534,0.509378,-0.0460049,-1.53355e-06
0.1195,0.76512,0.510224,1.27534,0.51008,-0.0477951,-1.59322e-06
0.1196,0.766171,0.509173,1.27534,0.510781,-0.0495815,-1.65277e-06
0.1197,0.767221,0.508123,1.27534,0.511481,-0.0513641,-1.71219e-06
0.1198,0.768271,0.507073,1.27534,0.512181,-0.0531431,-1.77149e-06
0.1199,0.769321,0.506022,1.27534,0.512881,-0.0549186,-1.83068e-06
0.12,0.770372,0.504971,1.27534,0.513581,-0.0566908,-1.88975e-06
0.1201,0.771422,0.503921,1.27534,0.514282,-0.0584593,-1.94871e-06
0.1202,0.772471,0.502872,1.27534,0.514981,-0.060224,-2.00753e-06
0.1203,0.773519,0.501824,1.27534,0.51568,-0.061985,-2.06623e-06
0.1204,0.774566,0.500777,1.27534,0.516377,-0.0637422,-2.12481e-06
0.1205,0.775613,0.49973,1.27534,0.517075,-0.0654959,-2.18327e-06
0.1206,0.776658,0.498684,1.27534,0.517772,-0.067246,-2.2416e-06
0.1207,0.777703,0.49764,1.27534,0.518469,-0.0689923,-2.29982e-06
0.1208,0.778747,0.496595,1.27534,0.519165,-0.0707352,-2.35792e-06
0.1209,0.77979,0.495552,1.27534,0.51986,-0.0724745,-2.41589e-06
0.121,0.780832,0.49451,1.27534,0.520555,-0.07421,-2.47375e-06
0.1211,0.781873,0.493469,1.27534,0.521249,-0.0759419,-2.53148e-06
0.1212,0.782913,0.492429,1.27534,0.521942,-0.0776701,-2.58909e-06
0.1213,0.783951,0.491391,1.27534,0.522634,-0.0793945,-2.64657e-06
0.1214,0.784988,0.490354,1.27534,0.523325,-0.0811152,-2.70393e-06
0.1215,0.786024,0.489318,1.27534,0.524016,-0.0828322,-2.76116e-06
0.1216,0.787058,0.488284,1.27534,0.524706,-0.0845455,-2.81828e-06
0.1217,0.788091,0.487251,1.27534,0.525394,-0.0862551,-2.87527e-06
0.1218,0.789123,0.486219,1.27534,0.526082,-0.087961,-2.93213e-06
0.1219,0.790153,0.485189,1.27534,0.526769,-0.0896633,-2.98887e-06
0.122,0.791182,0.48416,1.27534,0.527455,-0.0913618,-3.04549e-06
0.1221,0.792209,0.483133,1.27534,0.528139,-0.0930566,-3.10199e-06
0.1222,0.793235,0.482107,1.27534,0.528823,-0.0947477,-3.15836e-06
0.1223,0.79426,0.481083,1.27534,0.529506,-0.0964351,-3.21461e-06
0.1224,0.795282,0.48006,1.27534,0.530188,-0.0981189,-3.27074e-06
0.1225,0.796304,0.479038,1.27534,0.530869,-0.0997989,-3.32674e-06
0.1226,0.797324,0.478018,1.27534,0.531549,-0.101475,-3.38262e-06
0.1227,0.798342,0.477,1.27534,0.532228,-0.103148,-3.43838e-06
0.1228,0.799359,0.475983,1.27534,0.532906,-0.104817,-3.49402e-06
0.1229,0.800374,0.474968,1.27534,0.533583,-0.106482,-3.54953e-06
0.123,0.801387,0.473955,1.27534,0.534258,-0.108144,-3.60492e-06
0.1231,0.802399,0.472943,1.27534,0.534933,-0.109802,-3.66019e-06
0.1232,0.803409,0.471933,1.27534,0.535606,-0.111456,-3.71534e-06
0.1233,0.804418,0.470924,1.27534,0.536279,-0.113107,-3.77036e-06
0.1234,0.805425,0.469917,1.27534,0.53695,-0.114754,-3.82526e-06
0.1235,0.80643,0.468912,1.27534,0.53762,-0.116397,-3.88004e-06
0.1236,0.807434,0.467908,1.27534,0.538289,-0.118037,-3.9347e-06
0.1237,0.808435,0.466907,1.27534,0.538957,-0.119673,-3.98924e-06
0.1238,0.809435,0.465907,1.27534,0.539624,-0.121306,-4.04365e-06
0.1239,0.810434,0.464908,1.27534,0.540289,-0.122934,-4.09795e-06
0.124,0.81143,0.463912,1.27534,0.540953,-0.12456,-4.15212e-06
0.1241,0.812425,0.462917,1.27534,0.541616,-0.126181,-4.20617e-06
0.1242,0.813418,0.461925,1.27534,0.542278,-0.127799,-4.2601e-06
0.1243,0.814409,0.460934,1.27534,0.542939,-0.129413,-4.31391e-06
0.1244,0.815398,0.459944,1.27534,0.543598,-0.131024,-4.3676e-06
0.1245,0.816385,0.458957,1.27534,0.544257,-0.132631,-4.42116e-06
0.1246,0.81737,0.457972,1.27534,0.544914,-0.134234,-4.47461e-06
0.1247,0.818354,0.456988,1.27534,0.545569,-0.135834,-4.52793e-06
0.1248,0.819335,0.456007,1.27534,0.546224,-0.13743,-4.58114e-06
0.1249,0.820315,0.455027,1.27534,0.546877,-0.139022,-4.63422e-06
0.125,0.821293,0.45405,1.27534,0.547528,-0.140611,-4.68719e-06
0.1251,0.822269,0.453073,1.27534,0.548179,-0.142196,-4.74003e-06
0.1252,0.823243,0.452099,1.27534,0.548829,-0.143778,-4.79277e-06
0.1253,0.824216,0.451126,1.27534,0.549477,-0.145357,-4.84538e-06
0.1254,0.825186,0.450156,1.27534,0.550124,-0.146931,-4.89787e-06
0.1255,0.826155,0.449187,1.27534,0.55077,-0.148502,-4.95025e-06
0.1256,0.827121,0.448221,1.27534,0.551414,-0.15007,-5.0025e-06
0.1257,0.828085,0.447256,1.27534,0.552057,-0.151634,-5.05463e-06
0.1258,0.829048,0.446294,1.27534,0.552698,-0.153194,-5.10665e-06
0.1259,0.830008,0.445334,1.27534,0.553339,-0.154751,-5.15854e-06
0.126,0.830966,0.444376,1.27534,0.553977,-0.156304,-5.21032e-06
0.1261,0.831922,0.44342,1.27534,0.554615,-0.157854,-5.26197e-06
0.1262,0.832876,0.442466,1.27534,0.555251,-0.1594,-5.31351e-06
0.1263,0.833828,0.441514,1.27534,0.555885,-0.160943,-5.36493e-06
0.1264,0.834778,0.440564,1.27534,0.556519,-0.162482,-5.41624e-06
0.1265,0.835726,0.439616,1.27534,0.557151,-0.164017,-5.46742e-06
0.1266,0.836672,0.43867,1.27534,0.557781,-0.165549,-5.51849e-06
0.1267,0.837615,0.437727,1.27534,0.55841,-0.167078,-5.56944e-06
0.1268,0.838557,0.436785,1.27534,0.559038,-0.168603,-5.62027e-06
0.1269,0.839496,0.435846,1.27534,0.559664,-0.170124,-5.67099e-06
0.127,0.840433,0.434909,1.27534,0.560288,-0.171642,-5.72158e-06
0.1271,0.841367,0.433975,1.27534,0.560911,-0.173156,-5.77206e-06
0.1272,0.842299,0.433043,1.27534,0.561533,-0.174667,-5.82242e-06
0.1273,0.84323,0.432111,1.27534,0.562153,-0.176174,-5.87267e-06
0.1274,0.844159,0.431182,1.27534,0.562773,-0.177678,-5.9228e-06
0.1275,0.845086,0.430255,1.27534,0.563391,-0.179179,-5.97283e-06
0.1276,0.846011,0.429331,1.27534,0.564007,-0.180676,-6.02273e-06
0.1277,0.846933,0.428409,1.27534,0.564622,-0.182169,-6.07252e-06
0.1278,0.847852,0.427489,1.27534,0.565235,-0.183659,-6.12218e-06
0.1279,0.84877,0.426571,1.27534,0.565847,-0.185146,-6.17174e-06
0.128,0.849685,0.425656,1.27534,0.566457,-0.186629,-6.22117e-06
0.1281,0.850597,0.424744,1.27534,0.567065,-0.188108,-6.27049e-06
0.1282,0.851508,0.423834,1.27534,0.567672,-0.189584,-6.31969e-06
0.1283,0.852415,0.422926,1.27534,0.568277,-0.191057,-6.36877e-06
0.1284,0.853321,0.422021,1.27534,0.56888,-0.192526,-6.41774e-06
0.1285,0.854224,0.421118,1.27534,0.569482,-0.193991,-6.46659e-06
0.1286,0.855125,0.420217,1.27534,0.570083,-0.195453,-6.51533e-06
0.1287,0.856025,0.419317,1.27534,0.570683,-0.196912,-6.56396e-06
0.1288,0.856922,0.418419,1.27534,0.571281,-0.198368,-6.61248e-06
0.1289,0.857817,0.417525,1.27534,0.571878,-0.19982,-6.66088e-06
0.129,0.858709,0.416632,1.27534,0.572473,-0.201268,-6.70916e-06
0.1291,0.859599,0.415743,1.27534,0.573066,-0.202713,-6.75733e-06
0.1292,0.860486,0.414855,1.27534,0.573657,-0.204155,-6.80539e-06
0.1293,0.861371,0.413971,1.27534,0.574247,-0.205593,-6.85332e-06
0.1294,0.862253,0.413089,1.27534,0.574835,-0.207028,-6.90115e-06
0.1295,0.863132,0.412209,1.27534,0.575422,-0.208459,-6.94885e-06
0.1296,0.864009,0.411332,1.27534,0.576006,-0.209886,-6.99644e-06
0.1297,0.864884,0.410458,1.27534,0.576589,-0.211311,-7.04392e-06
0.1298,0.865755,0.409586,1.27534,0.57717,-0.212731,-7.09128e-06
0.1299,0.866624,0.408717,1.27534,0.57775,-0.214149,-7.13853e-06
0.13,0.867491,0.40785,1.27534,0.578327,-0.215563,-7.18566e-06
0.1301,0.868355,0.406987,1.27534,0.578903,-0.216973,-7.23268e-06
0.1302,0.869216,0.406125,1.27534,0.579477,-0.21838,-7.27958e-06
0.1303,0.870075,0.405267,1.27534,0.58005,-0.219784,-7.32637e-06
0.1304,0.87093,0.404411,1.27534,0.58062,-0.221184,-7.37304e-06
0.1305,0.871784,0.403558,1.27534,0.581189,-0.222581,-7.4196e-06
0.1306,0.872634,0.402707,1.27534,0.581756,-0.223974,-7.46605e-06
0.1307,0.873482,0.401859,1.27534,0.582321,-0.225364,-7.51238e-06
0.1308,0.874327,0.401014,1.27534,0.582885,-0.22675,-7.55859e-06
0.1309,0.875169,0.400172,1.27534,0.583446,-0.228133,-7.6047e-06
0.131,0.876009,0.399332,1.27534,0.584006,-0.229513,-7.65069e-06
0.1311,0.876846,0.398496,1.27534,0.584564,-0.230889,-7.69657e-06
0.1312,0.87768,0.397662,1.27534,0.58512,-0.232262,-7.74233e-06
0.1313,0.878511,0.39683,1.27534,0.585674,-0.233632,-7.78798e-06
0.1314,0.87934,0.396002,1.27534,0.586227,-0.234998,-7.83352e-06
0.1315,0.880166,0.395175,1.27534,0.586777,-0.236361,-7.87895e-06
0.1316,0.880989,0.394352,1.27534,0.587326,-0.23772,-7.92427e-06
0.1317,0.88181,0.393531,1.27534,0.587873,-0.239076,-7.96948e-06
0.1318,0.882628,0.392714,1.27534,0.588418,-0.240429,-8.01457e-06
0.1319,0.883447,0.391895,1.27534,0.588965,-0.24178,-8.05961e-06
0.132,0.884268,0.391074,1.27534,0.589512,-0.243129,-8.10458e-06
0.1321,0.885086,0.390256,1.27534,0.590057,-0.244475,-8.14944e-06
0.1322,0.885901,0.38944,1.27534,0.590601,-0.245817,-8.19418e-06
0.1323,0.886714,0.388628,1.27534,0.591143,-0.247156,-8.23882e-06
0.1324,0.887523,0.387818,1.27534,0.591682,-0.248492,-8.28334e-06
0.1325,0.88833,0.387012,1.27534,0.59222,-0.249824,-8.32775e-06
0.1326,0.889134,0.386208,1.27534,0.592756,-0.251153,-8.37206e-06
0.1327,0.889934,0.385407,1.27534,0.59329,-0.252479,-8.41624e-06
0.1328,0.890732,0.384609,1.27534,0.593822,-0.253801,-8.46032e-06
0.1329,0.891527,0.383814,1.27534,0.594352,-0.25512,-8.50429e-06
0.133,0.89232,0.383022,1.27534,0.59488,-0.256436,-8.54815e-06
0.1331,0.893109,0.382233,1.27534,0.595406,-0.257748,-8.59189e-06
0.1332,0.893895,0.381447,1.27534,0.59593,-0.259057,-8.63553e-06
0.1333,0.894678,0.380664,1.27534,0.596452,-0.260363,-8.67905e-06
0.1334,0.895459,0.379883,1.27534,0.596973,-0.261665,-8.72247e-06
0.1335,0.896238,0.379104,1.27534,0.597492,-0.262965,-8.76579e-06
0.1336,0.897013,0.378329,1.27534,0.598009,-0.264261,-8.80899e-06
0.1337,0.897786,0.377556,1.27534,0.598524,-0.265554,-8.85209e-06
0.1338,0.898556,0.376787,1.27534,0.599037,-0.266843,-8.89507e-06
0.1339,0.899322,0.37602,1.27534,0.599548,-0.26813,-8.93795e-06
0.134,0.900086,0.375257,1.27534,0.600057,-0.269412,-8.98071e-06
0.1341,0.900846,0.374496,1.27534,0.600564,-0.270692,-9.02337e-06
0.1342,0.901604,0.373738,1.27534,0.601069,-0.271969,-9.06592e-06
0.1343,0.90236,0.372983,1.27534,0.601573,-0.273242,-9.10837e-06
0.1344,0.903114,0.372229,1.27534,0.602076,-0.274513,-9.15073e-06
0.1345,0.903865,0.371478,1.27534,0.602576,-0.27578,-9.19297e-06
0.1346,0.904612,0.370731,1.27534,0.603075,-0.277044,-9.23511e-06
0.1347,0.905357,0.369986,1.27534,0.603571,-0.278305,-9.27714e-06
0.1348,0.906099,0.369243,1.27534,0.604066,-0.279563,-9.31907e-06
0.1349,0.906839,0.368504,1.27534,0.604559,-0.280818,-9.36089e-06
0.135,0.907575,0.367767,1.27534,0.60505,-0.282069,-9.40261e-06
0.1351,0.908309,0.367034,1.27534,0.605539,-0.283317,-9.44422e-06
0.1352,0.909039,0.366303,1.27534,0.606026,-0.284562,-9.48572e-06
0.1353,0.909766,0.365576,1.27534,0.606511,-0.285804,-9.52711e-06
0.1354,0.91049,0.364852,1.27534,0.606994,-0.287042,-9.5684e-06
0.1355,0.911211,0.364131,1.27534,0.607474,-0.288278,-9.60958e-06
0.1356,0.911929,0.363414,1.27534,0.607953,-0.28951,-9.65065e-06
0.1357,0.912644,0.362699,1.27534,0.608429,-0.290739,-9.69161e-06
0.1358,0.913355,0.361987,1.27534,0.608904,-0.291964,-9.73247e-06
0.1359,0.914064,0.361279,1.27534,0.609376,-0.293187,-9.77322e-06
0.136,0.914769,0.360573,1.27534,0.609846,-0.294406,-9.81387e-06
0.1361,0.915472,0.359871,1.27534,0.610314,-0.295622,-9.85441e-06
0.1362,0.916171,0.359172,1.27534,0.61078,-0.296835,-9.89484e-06
0.1363,0.916867,0.358475,1.27534,0.611245,-0.298045,-9.93517e-06
0.1364,0.917561,0.357782,1.27534,0.611707,-0.299252,-9.97541e-06
0.1365,0.918251,0.357091,1.27534,0.612168,-0.300456,-1.00155e-05
0.1366,0.918939,0.356404,1.27534,0.612626,-0.301657,-1.00556e-05
0.1367,0.919623,0.35572,1.27534,0.613082,-0.302854,-1.00955e-05
0.1368,0.920303,0.355039,1.27534,0.613536,-0.304048,-1.01353e-05
0.1369,0.920981,0.354362,1.27534,0.613987,-0.305239,-1.0175e-05
0.137,0.921655,0.353687,1.27534,0.614437,-0.306427,-1.02146e-05
0.1371,0.922326,0.353016,1.27534,0.614884,-0.307612,-1.02541e-05
0.1372,0.922994,0.352349,1.27534,0.615329,-0.308793,-1.02935e-05
0.1373,0.923658,0.351684,1.27534,0.615772,-0.309972,-1.03327e-05
0.1374,0.92432,0.351023,1.27534,0.616213,-0.311147,-1.03719e-05
0.1375,0.924977,0.350365,1.27534,0.616652,-0.312319,-1.0411e-05
0.1376,0.925632,0.349711,1.27534,0.617088,-0.313488,-1.04499e-05
0.1377,0.926283,0.349059,1.27534,0.617522,-0.314653,-1.04888e-05
0.1378,0.926931,0.348411,1.27534,0.617954,-0.315816,-1.05276e-05
0.1379,0.927576,0.347767,1.27534,0.618384,-0.316975,-1.05662e-05
0.138,0.928217,0.347126,1.27534,0.618811,-0.318132,-1.06047e-05
0.1381,0.928855,0.346488,1.27534,0.619237,-0.319285,-1.06432e-05
0.1382,0.929489,0.345853,1.27534,0.61966,-0.320435,-1.06815e-05
0.1383,0.930121,0.345222,1.27534,0.620081,-0.321582,-1.07198e-05
0.1384,0.930749,0.344593,1.27534,0.6205,-0.322726,-1.07579e-05
0.1385,0.931374,0.343968,1.27534,0.620916,-0.323867,-1.07959e-05
0.1386,0.931996,0.343346,1.27534,0.621331,-0.325005,-1.08338e-05
0.1387,0.932614,0.342728,1.27534,0.621743,-0.326139,-1.08717e-05
0.1388,0.933229,0.342113,1.27534,0.622153,-0.327271,-1.09094e-05
0.1389,0.933841,0.341502,1.27534,0.62256,-0.328399,-1.0947e-05
0.139,0.934449,0.340894,1.27534,0.622966,-0.329525,-1.09845e-05
0.1391,0.935054,0.340289,1.27534,0.623369,-0.330647,-1.10219e-05
0.1392,0.935656,0.339687,1.27534,0.62377,-0.331766,-1.10592e-05
0.1393,0.936254,0.339088,1.27534,0.624169,-0.332882,-1.10964e-05
0.1394,0.936849,0.338493,1.27534,0.624566,-0.333995,-1.11336e-05
0.1395,0.937441,0.337902,1.27534,0.624961,-0.335106,-1.11706e-05
0.1396,0.938029,0.337314,1.27534,0.625353,-0.336212,-1.12075e-05
0.1397,0.938614,0.336729,1.27534,0.625742,-0.337316,-1.12443e-05
0.1398,0.939195,0.336147,1.27534,0.62613,-0.338417,-1.12809e-05
0.1399,0.939773,0.33557,1.27534,0.626515,-0.339515,-1.13175e-05
0.14,0.940347,0.334995,1.27534,0.626898,-0.34061,-1.1354e-05
0.1401,0.940918,0.334424,1.27534,0.627279,-0.341701,-1.13904e-05
0.1402,0.941486,0.333857,1.27534,0.627657,-0.34279,-1.14267e-05
0.1403,0.94205,0.333293,1.27534,0.628033,-0.343875,-1.14629e-05
0.1404,0.94261,0.332732,1.27534,0.628407,-0.344958,-1.1499e-05
0.1405,0.943167,0.332175,1.27534,0.628778,-0.346037,-1.1535e-05
0.1406,0.943721,0.331621,1.27534,0.629147,-0.347114,-1.15708e-05
0.1407,0.944271,0.331071,1.27534,0.629514,-0.348187,-1.16066e-05
0.1408,0.944818,0.330525,1.27534,0.629879,-0.349257,-1.16423e-05
0.1409,0.945361,0.329982,1.27534,0.630241,-0.350325,-1.16779e-05
0.141,0.9459,0.329442,1.27534,0.6306,-0.351389,-1.17134e-05
0.1411,0.946437,0.328906,1.27534,0.630958,-0.35245,-1.17487e-05
0.1412,0.946969,0.328373,1.27534,0.631313,-0.353508,-1.1784e-05
0.1413,0.947498,0.327844,1.27534,0.631666,-0.354563,-1.18192e-05
0.1414,0.948024,0.327319,1.27534,0.632016,-0.355616,-1.18542e-05
0.1415,0.948546,0.326797,1.27534,0.632364,-0.356665,-1.18892e-05
0.1416,0.949064,0.326278,1.27534,0.63271,-0.357711,-1.19241e-05
0.1417,0.949579,0.325763,1.27534,0.633053,-0.358754,-1.19589e-05
0.1418,0.950091,0.325252,1.27534,0.633394,-0.359794,-1.19935e-05
0.1419,0.950599,0.324744,1.27534,0.633732,-0.360832,-1.20281e-05
0.142,0.951103,0.32424,1.27534,0.634069,-0.361866,-1.20626e-05
0.1421,0.951604,0.323739,1.27534,0.634402,-0.362897,-1.2097e-05
0.1422,0.952101,0.323242,1.27534,0.634734,-0.363925,-1.21312e-05
0.1423,0.952594,0.322748,1.27534,0.635063,-0.36495,-1.21654e-05
0.1424,0.953085,0.322258,1.27534,0.63539,-0.365973,-1.21995e-05
0.1425,0.953571,0.321771,1.27534,0.635714,-0.366992,-1.22335e-05
0.1426,0.954054,0.321289,1.27534,0.636036,-0.368008,-1.22673e-05
0.1427,0.954533,0.320809,1.27534,0.636356,-0.369022,-1.23011e-05
0.1428,0.955009,0.320333,1.27534,0.636673,-0.370032,-1.23348e-05
0.1429,0.955481,0.319861,1.27534,0.636988,-0.371039,-1.23684e-05
0.143,0.95595,0.319393,1.27534,0.6373,-0.372044,-1.24019e-05
0.1431,0.956415,0.318928,1.27534,0.63761,-0.373045,-1.24353e-05
0.1432,0.956876,0.318466,1.27534,0.637917,-0.374044,-1.24685e-05
0.1433,0.957334,0.318009,1.27534,0.638223,-0.37504,-1.25017e-05
0.1434,0.957789,0.317554,1.27534,0.638526,-0.376032,-1.25348e-05
0.1435,0.95824,0.317102,1.27534,0.638827,-0.377023,-1.25678e-05
0.1436,0.958688,0.316654,1.27534,0.639125,-0.37801,-1.26007e-05
0.1437,0.959132,0.31621,1.27534,0.639421,-0.378994,-1.26335e-05
0.1438,0.959573,0.31577,1.27534,0.639715,-0.379975,-1.26663e-05
0.1439,0.96001,0.315333,1.27534,0.640006,-0.380953,-1.26989e-05
0.144,0.960443,0.314899,1.27534,0.640295,-0.381929,-1.27314e-05
0.1441,0.960873,0.31447,1.27534,0.640582,-0.382901,-1.27638e-05
0.1442,0.961299,0.314043,1.27534,0.640866,-0.383871,-1.27961e-05
0.1443,0.961721,0.313621,1.27534,0.641147,-0.384838,-1.28283e-05
0.1444,0.96214,0.313202,1.27534,0.641427,-0.385801,-1.28605e-05
0.1445,0.962555,0.312787,1.27534,0.641703,-0.386762,-1.28925e-05
0.1446,0.962967,0.312376,1.27534,0.641978,-0.38772,-1.29244e-05
0.1447,0.963374,0.311968,1.27534,0.64225,-0.388675,-1.29563e-05
0.1448,0.963779,0.311564,1.27534,0.642519,-0.389628,-1.2988e-05
0.1449,0.964179,0.311163,1.27534,0.642786,-0.390577,-1.30197e-05
0.145,0.964576,0.310766,1.27534,0.643051,-0.391523,-1.30512e-05
0.1451,0.964969,0.310373,1.27534,0.643313,-0.392467,-1.30827e-05
0.1452,0.965359,0.309983,1.27534,0.643573,-0.393408,-1.3114e-05
0.1453,0.965745,0.309598,1.27534,0.64383,-0.394345,-1.31453e-05
0.1454,0.966127,0.309215,1.27534,0.644085,-0.39528,-1.31764e-05
0.1455,0.966505,0.308837,1.27534,0.644337,-0.396212,-1.32075e-05
0.1456,0.96688,0.308462,1.27534,0.644587,-0.397142,-1.32385e-05
0.1457,0.967251,0.308091,1.27534,0.644834,-0.398068,-1.32694e-05
0.1458,0.967619,0.307723,1.27534,0.645079,-0.398991,-1.33002e-05
0.1459,0.967983,0.30736,1.27534,0.645322,-0.399912,-1.33308e-05
0.146,0.968343,0.306999,1.27534,0.645562,-0.40083,-1.33614e-05
0.1461,0.968699,0.306643,1.27534,0.6458,-0.401745,-1.33919e-05
0.1462,0.969052,0.30629,1.27534,0.646035,-0.402657,-1.34223e-05
0.1463,0.969401,0.305941,1.27534,0.646267,-0.403566,-1.34526e-05
0.1464,0.969746,0.305596,1.27534,0.646498,-0.404472,-1.34829e-05
0.1465,0.970088,0.305254,1.27534,0.646725,-0.405376,-1.3513e-05
0.1466,0.970426,0.304916,1.27534,0.646951,-0.406277,-1.3543e-05
0.1467,0.97076,0.304582,1.27534,0.647173,-0.407175,-1.35729e-05
0.1468,0.971091,0.304251,1.27534,0.647394,-0.40807,-1.36028e-05
0.1469,0.971418,0.303925,1.27534,0.647612,-0.408962,-1.36325e-05
0.147,0.971741,0.303601,1.27534,0.647827,-0.409852,-1.36622e-05
0.1471,0.97206,0.303282,1.27534,0.64804,-0.410738,-1.36917e-05
0.1472,0.972376,0.302966,1.27534,0.648251,-0.411622,-1.37212e-05
0.1473,0.972688,0.302654,1.27534,0.648459,-0.412503,-1.37506e-05
0.1474,0.972996,0.302346,1.27534,0.648664,-0.413381,-1.37798e-05
0.1475,0.973301,0.302042,1.27534,0.648867,-0.414257,-1.3809e-05
0.1476,0.973601,0.301741,1.27534,0.649068,-0.415129,-1.38381e-05
0.1477,0.973899,0.301444,1.27534,0.649266,-0.415999,-1.38671e-05
0.1478,0.974192,0.30115,1.27534,0.649461,-0.416866,-1.3896e-05
0.1479,0.974482,0.300861,1.27534,0.649654,-0.417731,-1.39248e-05
0.148,0.974768,0.300575,1.27534,0.649845,-0.418592,-1.39535e-05
0.1481,0.97505,0.300292,1.27534,0.650033,-0.419451,-1.39822e-05
0.1482,0.975328,0.300014,1.27534,0.650219,-0.420307,-1.40107e-05
0.1483,0.975603,0.299739,1.27534,0.650402,-0.42116,-1.40391e-05
0.1484,0.975874,0.299468,1.27534,0.650583,-0.42201,-1.40675e-05
0.1485,0.976141,0.299201,1.27534,0.650761,-0.422858,-1.40957e-05
0.1486,0.976405,0.298937,1.27534,0.650937,-0.423703,-1.41239e-05
0.1487,0.976665,0.298677,1.27534,0.65111,-0.424545,-1.4152e-05
0.1488,0.976921,0.298421,1.27534,0.651281,-0.425384,-1.41799e-05
0.1489,0.977173,0.298169,1.27534,0.651449,-0.426221,-1.42078e-05
0.149,0.977422,0.29792,1.27534,0.651615,-0.427055,-1.42356e-05
0.1491,0.977667,0.297675,1.27534,0.651778,-0.427886,-1.42633e-05
0.1492,0.977909,0.297433,1.27534,0.651939,-0.428714,-1.4291e-05
0.1493,0.978147,0.297195,1.27534,0.652098,-0.42954,-1.43185e-05
0.1494,0.978381,0.296961,1.27534,0.652254,-0.430363,-1.43459e-05
0.1495,0.978611,0.296731,1.27534,0.652408,-0.431183,-1.43733e-05
0.1496,0.978841,0.296499,1.27534,0.652561,-0.432003,-1.44006e-05
0.1497,0.979072,0.296269,1.27534,0.652714,-0.43282,-1.44278e-05
0.1498,0.979298,0.296042,1.27534,0.652865,-0.433636,-1.4455e-05
0.1499,0.979521,0.29582,1.27534,0.653014,-0.434448,-1.44821e-05
0.15,0.97974,0.295601,1.27534,0.65316,-0.435258,-1.45091e-05
0.1501,0.979955,0.295385,1.27534,0.653304,-0.436065,-1.4536e-05
0.1502,0.980167,0.295174,1.27534,0.653445,-0.436869,-1.45628e-05
0.1503,0.980375,0.294966,1.27534,0.653583,-0.437671,-1.45895e-05
0.1504,0.980579,0.294762,1.27534,0.653719,-0.438469,-1.46161e-05
0.1505,0.980779,0.294562,1.27534,0.653853,-0.439266,-1.46427e-05
0.1506,0.980976,0.294365,1.27534,0.653984,-0.440059,-1.46691e-05
0.1507,0.981168,0.294172,1.27534,0.654112,-0.44085,-1.46955e-05
0.1508,0.981358,0.293983,1.27534,0.654238,-0.441638,-1.47218e-05
0.1509,0.981543,0.293798,1.27534,0.654362,-0.442423,-1.47479e-05
0.151,0.981725,0.293616,1.27534,0.654483,-0.443206,-1.4774e-05
0.1511,0.981902,0.293438,1.27534,0.654602,-0.443986,-1.48e-05
0.1512,0.982077,0.293264,1.27534,0.654718,-0.444764,-1.48259e-05
0.1513,0.982247,0.293094,1.27534,0.654831,-0.445538,-1.48518e-05
0.1514,0.982414,0.292927,1.27534,0.654942,-0.44631,-1.48775e-05
0.1515,0.982576,0.292764,1.27534,0.655051,-0.44708,-1.49032e-05
0.1516,0.982736,0.292605,1.27534,0.655157,-0.447846,-1.49287e-05
0.1517,0.982891,0.29245,1.27534,0.655261,-0.44861,-1.49542e-05
0.1518,0.983043,0.292298,1.27534,0.655362,-0.449372,-1.49796e-05
0.1519,0.98319,0.29215,1.27534,0.65546,-0.45013,-1.50048e-05
0.152,0.983335,0.292006,1.27534,0.655556,-0.450886,-1.503e-05
